ProductKey,CustomerKey,OrderDateKey,ShipDateKey,SalesOrderNumber,AddressLine1,AddressLine2,City,StateProvinceName,EnglishCountryRegionName
222,12710,20080127,20080203,SO62867,3601 Stinson,#7,Langley,British Columbia,Canada
222,16678,20080227,20080305,SO65000,5092 Almondwood Dr.,NULL,Langley,British Columbia,Canada
222,18314,20070922,20070929,SO54798,4082 Roslyn Road,NULL,Langley,British Columbia,Canada
222,14497,20071203,20071210,SO59241,2015 Sunset Circle,NULL,Langley,British Columbia,Canada
222,14633,20080503,20080510,SO69758,3605 Sinclair Ave.,NULL,Langley,British Columbia,Canada
222,14633,20070820,20070827,SO52859,3605 Sinclair Ave.,NULL,Langley,British Columbia,Canada
222,15536,20080701,20080708,SO74184,194 Hoover Court,NULL,Langley,British Columbia,Canada
222,15536,20080515,20080522,SO70613,194 Hoover Court,NULL,Langley,British Columbia,Canada
222,14455,20080516,20080523,SO70707,1987 Jennifer Way,NULL,Metchosin,British Columbia,Canada
222,16955,20071230,20080106,SO61090,3679 Diablo View Road,NULL,Metchosin,British Columbia,Canada
222,11212,20080313,20080320,SO66105,3562 East Ave.,# 4,Metchosin,British Columbia,Canada
222,11212,20070823,20070830,SO52968,3562 East Ave.,# 4,Metchosin,British Columbia,Canada
222,11185,20080502,20080509,SO69671,8834 San Jose Ave.,NULL,Metchosin,British Columbia,Canada
222,11185,20080122,20080129,SO62543,8834 San Jose Ave.,NULL,Metchosin,British Columbia,Canada
222,11835,20071119,20071126,SO58247,1592 Working Drive,NULL,Metchosin,British Columbia,Canada
222,23559,20070804,20070811,SO52042,7261 Mt. Dell Drive,NULL,Metchosin,British Columbia,Canada
222,23284,20080124,20080131,SO62652,4496 Stroer Lane,NULL,Metchosin,British Columbia,Canada
222,21252,20070819,20070826,SO52807,3312 Tanager Court,NULL,Metchosin,British Columbia,Canada
222,19646,20080622,20080629,SO73518,2190 Rock Creek Way,NULL,Metchosin,British Columbia,Canada
222,19870,20070930,20071007,SO55205,9996 Solano Drive,NULL,N. Vancouver,British Columbia,Canada
222,21331,20070715,20070722,SO51424,4797 Sea Point Way,NULL,N. Vancouver,British Columbia,Canada
222,21595,20071112,20071119,SO57837,4749 Blackwood Drive,NULL,N. Vancouver,British Columbia,Canada
222,24256,20070926,20071003,SO54999,8965 Rheem Blvd.,NULL,N. Vancouver,British Columbia,Canada
222,26682,20080217,20080224,SO64331,9183 Glenmount Dr.,NULL,N. Vancouver,British Columbia,Canada
222,11808,20080122,20080129,SO62547,751 Countrywood Ct.,NULL,N. Vancouver,British Columbia,Canada
222,11711,20071216,20071223,SO60133,263 La Orinda Pl.,NULL,N. Vancouver,British Columbia,Canada
222,12166,20080514,20080521,SO70545,1261 Sierrawood Court,NULL,N. Vancouver,British Columbia,Canada
222,12056,20080614,20080621,SO72900,3710 Via Appia,NULL,N. Vancouver,British Columbia,Canada
222,12056,20080706,20080713,SO74323,3710 Via Appia,NULL,N. Vancouver,British Columbia,Canada
222,11510,20080510,20080517,SO70284,5989 Concord Ave,NULL,N. Vancouver,British Columbia,Canada
222,11300,20071022,20071029,SO56487,7633 Greenhills Circle,NULL,N. Vancouver,British Columbia,Canada
222,11300,20071122,20071129,SO58365,7633 Greenhills Circle,NULL,N. Vancouver,British Columbia,Canada
222,11300,20080128,20080204,SO62876,7633 Greenhills Circle,NULL,N. Vancouver,British Columbia,Canada
222,13175,20080730,20080806,SO75075,491 Terrapin Court,NULL,N. Vancouver,British Columbia,Canada
222,13175,20071227,20080103,SO60864,491 Terrapin Court,NULL,N. Vancouver,British Columbia,Canada
222,13239,20071125,20071202,SO58567,6740 Jalisco,NULL,N. Vancouver,British Columbia,Canada
222,17491,20080704,20080711,SO74276,2891 Sanford St.,NULL,N. Vancouver,British Columbia,Canada
222,18788,20080524,20080531,SO71253,5967 Greystone Dr.,NULL,N. Vancouver,British Columbia,Canada
222,18092,20080604,20080611,SO72180,7233 Leticia,NULL,N. Vancouver,British Columbia,Canada
222,18116,20080414,20080421,SO68247,8389 Richard Ave.,NULL,N. Vancouver,British Columbia,Canada
222,18944,20080106,20080113,SO61562,8681 Harvard Court,NULL,N. Vancouver,British Columbia,Canada
222,18950,20080509,20080516,SO70219,5629 San Francisco,NULL,N. Vancouver,British Columbia,Canada
222,19394,20071214,20071221,SO60032,715 Pheasant Circle,NULL,Newton,British Columbia,Canada
222,16764,20071122,20071129,SO58393,7811 Woodsworth Lane,NULL,Newton,British Columbia,Canada
222,11827,20071205,20071212,SO59355,5269 Mt. Trinity Court,NULL,Newton,British Columbia,Canada
222,11827,20080611,20080618,SO72666,5269 Mt. Trinity Court,NULL,Newton,British Columbia,Canada
222,13853,20080615,20080622,SO73007,2923 Napa St,NULL,Newton,British Columbia,Canada
222,13988,20080402,20080409,SO67438,1597 Vista Del Sol,NULL,Newton,British Columbia,Canada
222,16666,20080127,20080203,SO62847,8932 Condor Place,NULL,Newton,British Columbia,Canada
222,16847,20080525,20080601,SO71316,8128 Honey Trail Lane,NULL,Newton,British Columbia,Canada
222,15761,20080508,20080515,SO70105,2617 Melody Drive,NULL,Newton,British Columbia,Canada
222,19647,20071111,20071118,SO57758,2436 Pheasant Cr.,NULL,Newton,British Columbia,Canada
222,13944,20071107,20071114,SO57550,3241 Brock Lane,NULL,Newton,British Columbia,Canada
222,11642,20080104,20080111,SO61451,3441 Wellington Ct.,NULL,Oak Bay,British Columbia,Canada
222,12074,20080428,20080505,SO69209,2603 Condor Place,NULL,Oak Bay,British Columbia,Canada
222,11330,20071125,20071202,SO58556,3407 Pinon Dr.,NULL,Oak Bay,British Columbia,Canada
222,11330,20080613,20080620,SO72798,3407 Pinon Dr.,NULL,Oak Bay,British Columbia,Canada
222,16124,20080521,20080528,SO71058,3032 Smoking Tree Court,NULL,Oak Bay,British Columbia,Canada
222,15251,20080727,20080803,SO74983,4092 Folson Drive,NULL,Oak Bay,British Columbia,Canada
222,16772,20080712,20080719,SO74513,3382 Arrowwood Circle,NULL,Oak Bay,British Columbia,Canada
222,17482,20080203,20080210,SO63445,2852 Magda Way,NULL,Oak Bay,British Columbia,Canada
222,19015,20070919,20070926,SO54614,1889 String Drive,NULL,Oak Bay,British Columbia,Canada
222,19844,20080511,20080518,SO70350,3754 Alray Drive,NULL,Oak Bay,British Columbia,Canada
222,20082,20080121,20080128,SO62495,2384 Encinal Place,NULL,Oak Bay,British Columbia,Canada
222,20441,20080226,20080304,SO64919,3302 Trujillo,# 112,Oak Bay,British Columbia,Canada
222,21691,20071101,20071108,SO57214,8921 Villageoaks Dr.,NULL,Oak Bay,British Columbia,Canada
222,24755,20080211,20080218,SO63967,5712 Gladstone Dr.,NULL,Oak Bay,British Columbia,Canada
222,23879,20070930,20071007,SO55202,9286 Military East,NULL,Port Hammond,British Columbia,Canada
222,19645,20071223,20071230,SO60581,9725 C Olivera Rd,NULL,Port Hammond,British Columbia,Canada
222,18686,20070929,20071006,SO55157,6607 Panoramic Avenue,NULL,Port Hammond,British Columbia,Canada
222,17595,20080518,20080525,SO70863,8333 Polk Street,NULL,Port Hammond,British Columbia,Canada
222,16643,20071008,20071015,SO55783,6104 Santa Maria Ct.,NULL,Port Hammond,British Columbia,Canada
222,17026,20070907,20070914,SO53963,6122 Orange St,NULL,Port Hammond,British Columbia,Canada
222,17026,20070901,20070908,SO53635,6122 Orange St,NULL,Port Hammond,British Columbia,Canada
222,11506,20071105,20071112,SO57438,2813 Dew Drop Circle,NULL,Port Hammond,British Columbia,Canada
222,11506,20080424,20080501,SO68901,2813 Dew Drop Circle,NULL,Port Hammond,British Columbia,Canada
222,11203,20071008,20071015,SO55743,3682 Diablo View Road,NULL,Port Hammond,British Columbia,Canada
222,11262,20071224,20071231,SO60638,7959 Mt. Wilson Way,NULL,Port Hammond,British Columbia,Canada
222,11262,20080725,20080801,SO74919,7959 Mt. Wilson Way,NULL,Port Hammond,British Columbia,Canada
222,11262,20080313,20080320,SO66099,7959 Mt. Wilson Way,NULL,Port Hammond,British Columbia,Canada
222,12203,20080613,20080620,SO72811,7600 Showtime Court,NULL,Port Hammond,British Columbia,Canada
222,11660,20071231,20080107,SO61122,2458 Blocking Ct.,NULL,Port Hammond,British Columbia,Canada
222,12916,20071111,20071118,SO57759,4019 Shadow Lane,NULL,Port Hammond,British Columbia,Canada
222,12986,20080103,20080110,SO61422,8403 Esperanza,NULL,Port Hammond,British Columbia,Canada
222,12449,20071212,20071219,SO59881,549 Via Appia,NULL,Port Hammond,British Columbia,Canada
222,13144,20071022,20071029,SO56500,557 Diver Way,NULL,Royal Oak,British Columbia,Canada
222,14274,20080619,20080626,SO73300,460 Skyline Dr,NULL,Royal Oak,British Columbia,Canada
222,11215,20070819,20070826,SO52778,3114 Arlington Way,NULL,Royal Oak,British Columbia,Canada
222,11215,20070929,20071006,SO55151,3114 Arlington Way,NULL,Royal Oak,British Columbia,Canada
222,11513,20071210,20071217,SO59747,5780 Conifer Terrace,NULL,Royal Oak,British Columbia,Canada
222,11277,20080717,20080724,SO74660,3400 Folson Drive,NULL,Royal Oak,British Columbia,Canada
222,11277,20071010,20071017,SO55880,3400 Folson Drive,NULL,Royal Oak,British Columbia,Canada
222,11277,20071115,20071122,SO57958,3400 Folson Drive,NULL,Royal Oak,British Columbia,Canada
222,11277,20080117,20080124,SO62253,3400 Folson Drive,NULL,Royal Oak,British Columbia,Canada
222,17680,20080220,20080227,SO64582,7267 St. Raphael Drive,NULL,Royal Oak,British Columbia,Canada
222,18826,20080520,20080527,SO70984,1804 B Southampton Rd.,NULL,Royal Oak,British Columbia,Canada
222,19113,20071224,20071231,SO60694,7197 Fox Way,NULL,Royal Oak,British Columbia,Canada
222,15244,20071130,20071207,SO58854,6306 Morning Way,NULL,Royal Oak,British Columbia,Canada
222,14605,20080412,20080419,SO68138,9395 Aspect Dr,NULL,Royal Oak,British Columbia,Canada
222,16011,20080417,20080424,SO68456,3469 Relief Valley Ct.,# 22,Royal Oak,British Columbia,Canada
222,22332,20071218,20071225,SO60278,9012 F St.,NULL,Royal Oak,British Columbia,Canada
222,23459,20080323,20080330,SO66724,3111 Creekridge Lane,NULL,Royal Oak,British Columbia,Canada
222,23376,20071005,20071012,SO55592,5678 Stonyhill Circle,NULL,Royal Oak,British Columbia,Canada
222,23283,20071019,20071026,SO56372,9275 Keller Ridge Dr.,NULL,Royal Oak,British Columbia,Canada
222,23137,20070925,20071002,SO54963,2320 Wee Donegal,NULL,Royal Oak,British Columbia,Canada
222,25209,20080126,20080202,SO62784,2601 Amaranth Way,NULL,Shawnee,British Columbia,Canada
222,21815,20071007,20071014,SO55706,4925 Mariposa Ct.,NULL,Shawnee,British Columbia,Canada
222,26701,20071004,20071011,SO55530,7936 Hemlock Ave.,NULL,Shawnee,British Columbia,Canada
222,16948,20071006,20071013,SO55657,1105 O St.,NULL,Shawnee,British Columbia,Canada
222,16948,20080708,20080715,SO74384,1105 O St.,NULL,Shawnee,British Columbia,Canada
222,11502,20080318,20080325,SO66375,6878 Dublin,NULL,Shawnee,British Columbia,Canada
222,11502,20080727,20080803,SO74977,6878 Dublin,NULL,Shawnee,British Columbia,Canada
222,11845,20080611,20080618,SO72669,1442 Hill Top Rd,NULL,Shawnee,British Columbia,Canada
222,11845,20080412,20080419,SO68107,1442 Hill Top Rd,NULL,Shawnee,British Columbia,Canada
222,11845,20070817,20070824,SO52683,1442 Hill Top Rd,NULL,Shawnee,British Columbia,Canada
222,13474,20080423,20080430,SO68855,2934 Sycamore Drive,NULL,Shawnee,British Columbia,Canada
222,13474,20071108,20071115,SO57601,2934 Sycamore Drive,NULL,Shawnee,British Columbia,Canada
222,14328,20080318,20080325,SO66386,9669 Cynthia Dr.,NULL,Shawnee,British Columbia,Canada
222,13095,20080624,20080701,SO73681,2785 Snow Drive,NULL,Shawnee,British Columbia,Canada
222,17126,20080710,20080717,SO74468,9746 Valley Blvd.,NULL,Shawnee,British Columbia,Canada
222,21702,20070913,20070920,SO54285,9513 Roslyn Drive,NULL,Shawnee,British Columbia,Canada
222,23113,20080605,20080612,SO72259,7573 Star Dr,#5188,Shawnee,British Columbia,Canada
222,23253,20080110,20080117,SO61812,5396 Hacienda,NULL,Shawnee,British Columbia,Canada
222,20330,20080703,20080710,SO74234,6439 Arlington Way,NULL,Shawnee,British Columbia,Canada
222,16479,20080525,20080601,SO71297,6313 Collins Drive,NULL,Shawnee,British Columbia,Canada
222,16497,20080612,20080619,SO72764,7089 Monti Circle,NULL,Sooke,British Columbia,Canada
222,15906,20080628,20080705,SO74006,3192 Shore Rd.,NULL,Sooke,British Columbia,Canada
222,15942,20080324,20080331,SO66794,4036 Elk Dr,NULL,Sooke,British Columbia,Canada
222,14574,20080105,20080112,SO61504,6024 Bluetail,NULL,Sooke,British Columbia,Canada
222,17867,20080705,20080712,SO74287,9111 Almondwood Drive,NULL,Sooke,British Columbia,Canada
222,19224,20080106,20080113,SO61559,9105 Santa Fe,NULL,Sooke,British Columbia,Canada
222,19411,20080711,20080718,SO74493,6732 Tanager Court,NULL,Sooke,British Columbia,Canada
222,13179,20080615,20080622,SO72985,7879 Oxford Pl.,NULL,Sooke,British Columbia,Canada
222,12430,20080120,20080127,SO62435,5675 Fairoaks Way,NULL,Sooke,British Columbia,Canada
222,12183,20071203,20071210,SO59226,2627 Sandview Dr.,NULL,Sooke,British Columbia,Canada
222,12158,20080614,20080621,SO72883,6133 Elderwood Dr.,NULL,Sooke,British Columbia,Canada
222,12158,20080304,20080311,SO65538,6133 Elderwood Dr.,NULL,Sooke,British Columbia,Canada
222,12158,20080517,20080524,SO70775,6133 Elderwood Dr.,NULL,Sooke,British Columbia,Canada
222,22080,20080531,20080607,SO71724,3356 Northstar Drive,NULL,Sooke,British Columbia,Canada
222,23010,20080502,20080509,SO69685,7352 Mt. Wilson Pl.,NULL,Sooke,British Columbia,Canada
222,23486,20071211,20071218,SO59826,539 Rolling Green Circle,NULL,Sooke,British Columbia,Canada
222,27075,20080428,20080505,SO69233,561 Lewis Way,NULL,Sooke,British Columbia,Canada
222,23513,20080630,20080707,SO74118,1531 Birchwood,NULL,Vancouver,British Columbia,Canada
222,25147,20080201,20080208,SO63311,2768 Creekside Dr.,NULL,Vancouver,British Columbia,Canada
222,21652,20070803,20070810,SO52005,7516 Laguna Street,NULL,Vancouver,British Columbia,Canada
222,11868,20080502,20080509,SO69677,1613 Santa Maria,NULL,Vancouver,British Columbia,Canada
222,11652,20080222,20080229,SO64698,9668 Fieldbrook Pl,NULL,Vancouver,British Columbia,Canada
222,13751,20080629,20080706,SO74061,7224 Wren Avenue,NULL,Vancouver,British Columbia,Canada
222,17442,20070828,20070904,SO53255,4322 Cobblestone Ct,NULL,Vancouver,British Columbia,Canada
222,15864,20080410,20080417,SO67986,8080 Lancelot Dr.,NULL,Vancouver,British Columbia,Canada
222,15395,20080516,20080523,SO70734,9608 Grammercy Lane,NULL,Victoria,British Columbia,Canada
222,18549,20070824,20070831,SO53065,9627 Kendall Rd,NULL,Victoria,British Columbia,Canada
222,13268,20080112,20080119,SO61932,7695 Pastel Drive,NULL,Victoria,British Columbia,Canada
222,11619,20080326,20080402,SO66897,3230 Virginia Hills,NULL,Victoria,British Columbia,Canada
222,11820,20070813,20070820,SO52485,8873 Folson Drive,NULL,Victoria,British Columbia,Canada
222,11507,20071018,20071025,SO56284,2427 Pastime Dr,NULL,Victoria,British Columbia,Canada
222,11507,20071122,20071129,SO58354,2427 Pastime Dr,NULL,Victoria,British Columbia,Canada
222,11200,20070912,20070919,SO54205,7239 Nicholas Drive,NULL,Victoria,British Columbia,Canada
222,20273,20080331,20080407,SO67229,7895 Stanley Dollar Dr.,NULL,Victoria,British Columbia,Canada
222,23859,20070704,20070711,SO51240,2475 Maureen Ln.,NULL,Victoria,British Columbia,Canada
222,29231,20080509,20080516,SO70190,7378 Fairfield Avenue,NULL,Victoria,British Columbia,Canada
222,19874,20080110,20080117,SO61851,2061 Normal Ave.,NULL,Westminster,British Columbia,Canada
222,19541,20080207,20080214,SO63714,6749 Orchid Ct.,NULL,Westminster,British Columbia,Canada
222,19001,20070915,20070922,SO54398,1873 Mt. Whitney Dr,NULL,Westminster,British Columbia,Canada
222,14363,20080520,20080527,SO70978,7355 San Benito,NULL,Westminster,British Columbia,Canada
222,16000,20080607,20080614,SO72420,9564 Pennsylvania Blvd.,NULL,Westminster,British Columbia,Canada
222,15526,20080416,20080423,SO68358,926 Morning Way,NULL,Westminster,British Columbia,Canada
222,12154,20080124,20080131,SO62683,4594 Rose Dr.,NULL,Westminster,British Columbia,Canada
222,13366,20080104,20080111,SO61475,8547 Lyon Circle,NULL,Westminster,British Columbia,Canada
222,19709,20080101,20080108,SO61288,2606 Lacanda,NULL,Westminster,British Columbia,Canada
222,27406,20080409,20080416,SO67948,2447 Pacifica Ave.,NULL,Westminster,British Columbia,Canada
222,26363,20080521,20080528,SO71024,Hansaallee 598,NULL,Eilenburg,Brandenburg,Germany
222,25724,20071009,20071016,SO55864,Postfach 55 00 00,Einkaufsabteilung,Eilenburg,Brandenburg,Germany
222,11492,20070823,20070830,SO52965,Reiherweg 5014,NULL,Eilenburg,Brandenburg,Germany
222,19439,20080604,20080611,SO72142,Potsdamer Straße 939,NULL,Eilenburg,Brandenburg,Germany
222,15705,20071121,20071128,SO58314,Hunzinger Allee 193,NULL,Erlangen,Bayern,Germany
222,16279,20080330,20080406,SO67171,Alderstr 3981,NULL,Erlangen,Bayern,Germany
222,14786,20080212,20080219,SO64027,Am Gallberg 186,NULL,Erlangen,Bayern,Germany
222,11595,20080702,20080709,SO74218,Höhenstr 9419,NULL,Erlangen,Bayern,Germany
222,13540,20070803,20070810,SO51966,Marketplatz 5103,NULL,Erlangen,Bayern,Germany
222,14160,20071206,20071213,SO59410,Galeriestr 619,NULL,Erlangen,Bayern,Germany
222,13822,20080419,20080426,SO68618,Nonnendamm 6,Verkaufsabteilung,Erlangen,Bayern,Germany
222,26221,20080311,20080318,SO66004,Pascalstr 99,NULL,Erlangen,Bayern,Germany
222,23602,20070819,20070826,SO52812,Postfach 11 09 00,NULL,Erlangen,Bayern,Germany
222,25769,20070726,20070802,SO51588,Essener Straße 8100,NULL,Frankfurt,Bayern,Germany
222,14171,20080614,20080621,SO72948,Königsteiner Straße 449,NULL,Frankfurt,Bayern,Germany
222,12809,20071108,20071115,SO57618,Rykestr 85,NULL,Grevenbroich,Bayern,Germany
222,12314,20080630,20080707,SO74144,Postfach 22 99 99,NULL,Grevenbroich,Bayern,Germany
222,14939,20071229,20080105,SO60971,Am Gallberg 24,NULL,Grevenbroich,Bayern,Germany
222,28505,20080223,20080301,SO64770,Viktoria-Luise-Platz 42,NULL,Grevenbroich,Bayern,Germany
222,25651,20080323,20080330,SO66700,Nollendorfplatz 5,NULL,Hof,Bayern,Germany
222,22674,20080103,20080110,SO61424,Im Himmelsweg 89,NULL,Hof,Bayern,Germany
222,22678,20080117,20080124,SO62240,Alte Landstr 722,NULL,Hof,Bayern,Germany
222,22659,20080512,20080519,SO70410,Alderweg 20,NULL,Hof,Bayern,Germany
222,18134,20080317,20080324,SO66320,Hunzinger Allee 292,NULL,Hof,Bayern,Germany
222,17209,20080207,20080214,SO63702,Husemann Straße 4444,NULL,Hof,Bayern,Germany
222,11431,20080330,20080406,SO67142,Am Gallberg 94,NULL,Hof,Bayern,Germany
222,11431,20070911,20070918,SO54149,Am Gallberg 94,NULL,Hof,Bayern,Germany
222,11412,20071011,20071018,SO55932,Postfach 99 92 92,NULL,Ingolstadt,Bayern,Germany
222,12493,20071116,20071123,SO58047,Zollhof 4822,NULL,Ingolstadt,Bayern,Germany
222,13570,20080630,20080707,SO74107,Zimmerstr 24266,NULL,Ingolstadt,Bayern,Germany
222,13579,20080515,20080522,SO70645,Rotthäuser Weg 202,NULL,Ingolstadt,Bayern,Germany
222,17825,20080615,20080622,SO73028,Heideweg 2459,NULL,Ingolstadt,Bayern,Germany
222,18170,20070909,20070916,SO54066,Räuscherweg 292,NULL,Ingolstadt,Bayern,Germany
222,19377,20080723,20080730,SO74869,Krönerweg 92,NULL,Ingolstadt,Bayern,Germany
222,22389,20080715,20080722,SO74610,Waldstr 992,NULL,Ingolstadt,Bayern,Germany
222,13559,20080103,20080110,SO61423,Herzogstr 3899,NULL,Berlin,Hessen,Germany
222,12128,20080529,20080605,SO71623,Altendorfer Straße 903,NULL,Berlin,Hessen,Germany
222,12228,20071122,20071129,SO58352,Husemann Straße 9574,NULL,Berlin,Hessen,Germany
222,19438,20080604,20080611,SO72141,Hauptstr 6039,NULL,Berlin,Hessen,Germany
222,21549,20070905,20070912,SO53850,Parkstr 4851,NULL,Berlin,Hessen,Germany
222,20132,20071212,20071219,SO59862,Erlenweg 9794,NULL,Berlin,Hessen,Germany
222,22453,20080519,20080526,SO70901,Pflugstr 8515,NULL,Darmstadt,Hessen,Germany
222,24098,20080416,20080423,SO68394,Zeiter Weg 9563,NULL,Darmstadt,Hessen,Germany
222,26862,20070720,20070727,SO51501,Räuscherweg 153,NULL,Darmstadt,Hessen,Germany
222,19042,20080223,20080301,SO64760,Celler Weg 30,NULL,Darmstadt,Hessen,Germany
222,17806,20070821,20070828,SO52906,Hansaallee 59,NULL,Darmstadt,Hessen,Germany
222,17197,20080627,20080704,SO73898,Auf den Kuhlen Straße 19,NULL,Darmstadt,Hessen,Germany
222,16565,20080324,20080331,SO66777,Zur Lindung 199,NULL,Darmstadt,Hessen,Germany
222,13826,20080509,20080516,SO70204,Rotthäuser Weg 100,NULL,Darmstadt,Hessen,Germany
222,17848,20080102,20080109,SO61323,Lindenalle 384,NULL,Dresden,Hessen,Germany
222,26936,20071124,20071201,SO58530,Brunnenstr 95,NULL,Dresden,Hessen,Germany
222,27766,20070707,20070714,SO51278,Erlenweg 5194,NULL,Dresden,Hessen,Germany
222,28502,20080201,20080208,SO63345,Am Gallberg 686,NULL,Dresden,Hessen,Germany
222,21536,20080321,20080328,SO66607,Buergermeister-ulrich-str 321,NULL,Dresden,Hessen,Germany
222,20138,20070810,20070817,SO52354,Pascalstr 9,Verkaufsabteilung,Dresden,Hessen,Germany
222,28702,20080521,20080528,SO71086,Auf dem Ufer 164,NULL,Duesseldorf,Hessen,Germany
222,14425,20070826,20070902,SO53184,Celler Weg 40,NULL,Duesseldorf,Hessen,Germany
222,19417,20070708,20070715,SO51296,Brunnenstr 4422,NULL,Frankfurt,Hessen,Germany
222,18157,20080314,20080321,SO66154,Bundesallee 4422,NULL,Frankfurt,Hessen,Germany
222,13542,20080605,20080612,SO72196,Buergermeister-ulrich-str 4499,NULL,Frankfurt,Hessen,Germany
222,25730,20071106,20071113,SO57532,Werftstr 54,NULL,Frankfurt,Hessen,Germany
222,21082,20080123,20080130,SO62605,Rykestr 8295,NULL,Frankfurt,Hessen,Germany
222,24698,20080406,20080413,SO67763,Potsdamer Straße 939,NULL,Frankfurt,Hessen,Germany
222,22711,20080118,20080125,SO62340,Lützowplatz 528,NULL,Frankfurt,Hessen,Germany
222,24067,20080402,20080409,SO67430,Zur Lindung 10,NULL,Frankfurt,Hessen,Germany
222,24719,20080422,20080429,SO68774,Charlottenstr 848,NULL,Hamburg,Hessen,Germany
222,22414,20070712,20070719,SO51373,Lützowplatz 28,NULL,Hamburg,Hessen,Germany
222,26415,20080722,20080729,SO74835,Heideweg 2459,NULL,Hamburg,Hessen,Germany
222,17983,20080410,20080417,SO67974,Waldstr 92,NULL,Hamburg,Hessen,Germany
222,14688,20070827,20070903,SO53218,Altendorfer Straße 390,NULL,Hamburg,Hessen,Germany
222,13684,20080601,20080608,SO71976,Am Karlshof 8,NULL,Kassel,Hessen,Germany
222,12237,20071204,20071211,SO59272,Carlsplatz 1,NULL,Kassel,Hessen,Germany
222,27811,20080121,20080128,SO62529,Kurfürstenstr 23,NULL,Kassel,Hessen,Germany
222,27944,20071129,20071206,SO58784,Königsteiner Straße 109,NULL,Kassel,Hessen,Germany
222,21120,20070806,20070813,SO52137,Karl Liebknecht str 299,NULL,Kassel,Hessen,Germany
222,20870,20080319,20080326,SO66498,Nollendorfplatz 58888,NULL,Kassel,Hessen,Germany
222,19937,20080707,20080714,SO74356,Postfach 20 99 99,NULL,Kassel,Hessen,Germany
222,22821,20071209,20071216,SO59679,Hans-Rosenthal-Platz 425,NULL,Kassel,Hessen,Germany
222,21514,20071202,20071209,SO59175,Auf den Kuhlen Straße 25,NULL,München,Hessen,Germany
222,26875,20080518,20080525,SO70841,Heidestieg Straße 8224,NULL,München,Hessen,Germany
222,26392,20071011,20071018,SO55946,Räuscherweg 675,NULL,München,Hessen,Germany
222,25720,20071003,20071010,SO55503,Am Karlshof 228,NULL,München,Hessen,Germany
222,14207,20070831,20070907,SO53449,Roßstr 7752,NULL,München,Hessen,Germany
222,11602,20080111,20080118,SO61900,Am Gallberg 645,NULL,Salzgitter,Hessen,Germany
222,11552,20080709,20080716,SO74441,Heiderplatz 662,NULL,Salzgitter,Hessen,Germany
222,18164,20080330,20080406,SO67143,Auf der Krone 4664,NULL,Salzgitter,Hessen,Germany
222,22817,20080615,20080622,SO72968,Kapellstr 4666,NULL,Salzgitter,Hessen,Germany
222,23605,20080601,20080608,SO71959,Carlsplatz 4641,NULL,Salzgitter,Hessen,Germany
222,24180,20080320,20080327,SO66537,Zeiter Weg 9963,NULL,Berlin,Hamburg,Germany
222,15703,20070801,20070808,SO51901,Postfach 11 05 00,NULL,Bonn,Hamburg,Germany
222,13500,20080523,20080530,SO71178,Brunnenstr 5511,NULL,Bonn,Hamburg,Germany
222,19909,20071201,20071208,SO59104,Galeriestr 6816,NULL,Bonn,Hamburg,Germany
222,22627,20071227,20080103,SO60892,Hansaallee 59,NULL,Essen,Hamburg,Germany
222,22835,20070915,20070922,SO54407,Auf dem Ufer 164,NULL,Essen,Hamburg,Germany
222,27173,20070908,20070915,SO54015,Klara Straße 8463,NULL,Essen,Hamburg,Germany
222,17928,20080126,20080202,SO62764,Heidestieg Straße 8664,NULL,Essen,Hamburg,Germany
222,15627,20080228,20080306,SO65033,Postenweg 2228,NULL,Frankfurt am Main,Hamburg,Germany
222,16298,20080305,20080312,SO65562,Kulmer Straße 242,NULL,Hamburg,Hamburg,Germany
222,14775,20070708,20070715,SO51299,Curieweg 29,NULL,Hamburg,Hamburg,Germany
222,17854,20080605,20080612,SO72220,Am Kreuz 444,NULL,Hamburg,Hamburg,Germany
222,17089,20071210,20071217,SO59739,Westheimer Straße 292,NULL,Hamburg,Hamburg,Germany
222,18005,20071112,20071119,SO57829,Pflugstr 25,NULL,Hamburg,Hamburg,Germany
222,13771,20071031,20071107,SO56961,Parkstr 42,NULL,Hamburg,Hamburg,Germany
222,13594,20080129,20080205,SO62980,Unter Linden 987,NULL,Hamburg,Hamburg,Germany
222,26977,20080130,20080206,SO63048,Conesweg 89,NULL,Hamburg,Hamburg,Germany
222,26229,20080428,20080505,SO69240,Celler Weg 2949,NULL,Hamburg,Hamburg,Germany
222,28887,20080301,20080308,SO65366,Hansaallee 500,NULL,Hamburg,Hamburg,Germany
222,24692,20080622,20080629,SO73546,Postfach 90 92 92,NULL,Hamburg,Hamburg,Germany
222,21129,20080620,20080627,SO73367,Rykestr 9582,NULL,Mühlheim,Hamburg,Germany
222,20591,20070830,20070906,SO53382,Heiderweg 4982,NULL,München,Hamburg,Germany
222,19921,20071015,20071022,SO56164,Postfach 66 07 00,NULL,München,Hamburg,Germany
222,22393,20070721,20070728,SO51509,Haberstr 18,NULL,München,Hamburg,Germany
222,24204,20080425,20080502,SO69019,Zeiter Weg 7765,NULL,München,Hamburg,Germany
222,24215,20080617,20080624,SO73145,Höhenstr 7477,NULL,München,Hamburg,Germany
222,23234,20070703,20070710,SO51208,Celler Weg 9492,NULL,München,Hamburg,Germany
